season,model,forecast_date,reference_date,location,horizon,y_true,median,wis,mae
2024-25,tft,2025-04-12,2025-05-03,54,4,10.0,45.1314697265625,18.696656056279725,35.1314697265625
2024-25,tft,2025-04-19,2025-04-19,54,1,26.0,20.39556884765625,8.485408046556556,5.60443115234375
2024-25,tft,2025-04-19,2025-04-26,54,2,18.0,23.464996337890625,9.47157984194548,5.464996337890625
2024-25,tft,2025-04-19,2025-05-03,54,3,10.0,20.021240234375,10.19338331139606,10.021240234375
2024-25,tft,2025-04-19,2025-05-10,54,4,6.0,20.11431884765625,11.53417147429093,14.11431884765625
2024-25,tft,2025-04-26,2025-04-26,54,1,18.0,0.0,7.859327286430028,18.0
2024-25,tft,2025-04-26,2025-05-03,54,2,10.0,0.0,5.478133319357167,10.0
2024-25,tft,2025-04-26,2025-05-10,54,3,6.0,0.0,4.482296626878822,6.0
2024-25,tft,2025-04-26,2025-05-17,54,4,5.0,0.0,5.713119646155317,5.0
2024-25,tft,2025-05-03,2025-05-03,54,1,10.0,4.935302734375,3.3589329064410665,5.064697265625
2024-25,tft,2025-05-03,2025-05-10,54,2,6.0,6.146636962890625,3.1990246648373812,0.146636962890625
2024-25,tft,2025-05-03,2025-05-17,54,3,5.0,10.775360107421875,3.668935447361158,5.775360107421875
2024-25,tft,2025-05-03,2025-05-24,54,4,1.0,3.89178466796875,3.6265836102029554,2.89178466796875
2024-25,tft,2025-05-10,2025-05-10,54,1,6.0,7.3612060546875,2.630017852783203,1.3612060546875
2024-25,tft,2025-05-10,2025-05-17,54,2,5.0,7.840301513671875,2.678688288149626,2.840301513671875
2024-25,tft,2025-05-10,2025-05-24,54,3,1.0,11.2596435546875,4.902448723834493,10.2596435546875
2024-25,tft,2025-05-10,2025-05-31,54,4,1.0,6.81085205078125,2.6280988742994227,5.81085205078125
2024-25,tft,2025-05-17,2025-05-17,54,1,5.0,8.539093017578125,2.6019431006390117,3.539093017578125
2024-25,tft,2025-05-17,2025-05-24,54,2,1.0,7.8984375,3.042544502590014,6.8984375
2024-25,tft,2025-05-17,2025-05-31,54,3,1.0,9.98687744140625,4.715247225554093,8.98687744140625
2024-25,tft,2025-05-17,2025-06-07,54,4,7.0,4.6330718994140625,1.846724442191746,2.3669281005859375
2024-25,tft,2025-05-24,2025-05-24,54,1,1.0,5.6365203857421875,2.705102068030316,4.6365203857421875
2024-25,tft,2025-05-24,2025-05-31,54,2,1.0,5.3580780029296875,2.1498746921705165,4.3580780029296875
2024-25,tft,2025-05-24,2025-06-07,54,3,7.0,6.72882080078125,1.9997462596064026,0.27117919921875
2024-25,tft,2025-05-24,2025-06-14,54,4,0.0,2.10321044921875,1.789001862899117,2.10321044921875
2024-25,tft,2025-05-31,2025-05-31,54,1,1.0,0.0,0.9133076477050781,1.0
2024-25,tft,2025-05-31,2025-06-07,54,2,7.0,0.0,5.341400080141814,7.0
2024-25,tft,2025-05-31,2025-06-14,54,3,0.0,0.0,0.78401983509893,0.0
2024-25,tft,2025-05-31,2025-06-21,54,4,2.0,0.0,1.670457710597826,2.0
2024-25,tft,2024-10-05,2024-10-05,55,1,1.0,0.4592524766921997,0.2728331027341926,0.5407475233078003
2024-25,tft,2024-10-05,2024-10-12,55,2,0.0,0.33927977085113525,0.21509207207223646,0.33927977085113525
2024-25,tft,2024-10-05,2024-10-19,55,3,7.0,0.3513702154159546,5.593832802565202,6.648629784584045
2024-25,tft,2024-10-05,2024-10-26,55,4,7.0,0.33478426933288574,5.042726090628168,6.665215730667114
2024-25,tft,2024-10-12,2024-10-12,55,1,0.0,0.6907922625541687,0.405583037863607,0.6907922625541687
2024-25,tft,2024-10-12,2024-10-19,55,2,7.0,0.5698092579841614,5.505404948566271,6.430190742015839
2024-25,tft,2024-10-12,2024-10-26,55,3,7.0,0.651052713394165,5.082707215651222,6.348947286605835
2024-25,tft,2024-10-12,2024-11-02,55,4,5.0,0.6299182176589966,2.851314054157423,4.370081782341003
2024-25,tft,2024-10-19,2024-10-19,55,1,7.0,0.35473740100860596,6.045821178581405,6.645262598991394
2024-25,tft,2024-10-19,2024-10-26,55,2,7.0,0.287428617477417,6.041118691019389,6.712571382522583
2024-25,tft,2024-10-19,2024-11-02,55,3,5.0,0.24460959434509277,3.8188217857091318,4.755390405654907
2024-25,tft,2024-10-19,2024-11-09,55,4,12.0,0.1627500057220459,10.32856285183326,11.837249994277954
2024-25,tft,2024-10-26,2024-10-26,55,1,7.0,3.8770222663879395,1.7441119672941128,3.1229777336120605
2024-25,tft,2024-10-26,2024-11-02,55,2,5.0,5.058988094329834,1.0910726701694986,0.058988094329833984
2024-25,tft,2024-10-26,2024-11-09,55,3,12.0,6.860947132110596,2.7881505905026973,5.139052867889404
2024-25,tft,2024-10-26,2024-11-16,55,4,6.0,8.849897384643555,2.800652159607929,2.8498973846435547
2024-25,tft,2024-11-02,2024-11-02,55,1,5.0,8.617769241333008,1.965048120332801,3.617769241333008
2024-25,tft,2024-11-02,2024-11-09,55,2,12.0,13.086490631103516,2.0055670005342234,1.0864906311035156
2024-25,tft,2024-11-02,2024-11-16,55,3,6.0,19.84002113342285,8.030021300626839,13.840021133422852
2024-25,tft,2024-11-02,2024-11-23,55,4,18.0,26.112106323242188,6.301156309635743,8.112106323242188
2024-25,tft,2024-11-09,2024-11-09,55,1,12.0,5.993013381958008,3.2078713246013804,6.006986618041992
2024-25,tft,2024-11-09,2024-11-16,55,2,6.0,8.244438171386719,1.7203765145592071,2.2444381713867188
2024-25,tft,2024-11-09,2024-11-23,55,3,18.0,11.41757869720459,3.654569204164588,6.58242130279541
2024-25,tft,2024-11-09,2024-11-30,55,4,12.0,14.597172737121582,3.466649114152659,2.597172737121582
2024-25,tft,2024-11-16,2024-11-16,55,1,6.0,13.7944917678833,4.6289517433747,7.794491767883301
2024-25,tft,2024-11-16,2024-11-23,55,2,18.0,21.381507873535156,3.194150424936543,3.3815078735351562
2024-25,tft,2024-11-16,2024-11-30,55,3,12.0,31.77165985107422,11.371113714964494,19.77165985107422
2024-25,tft,2024-11-16,2024-12-07,55,4,27.0,41.6886100769043,9.945388781402421,14.688610076904297
2024-25,tft,2024-11-23,2024-11-23,55,1,18.0,10.25937557220459,3.9405146355214327,7.74062442779541
2024-25,tft,2024-11-23,2024-11-30,55,2,12.0,14.408443450927734,2.528662427819293,2.4084434509277344
2024-25,tft,2024-11-23,2024-12-07,55,3,27.0,19.675912857055664,4.913567326172539,7.324087142944336
2024-25,tft,2024-11-23,2024-12-14,55,4,66.0,24.487306594848633,21.83078838514245,41.51269340515137
2024-25,tft,2024-11-30,2024-11-30,55,1,12.0,27.170202255249023,9.551520863823269,15.170202255249023
2024-25,tft,2024-11-30,2024-12-07,55,2,27.0,41.43287658691406,8.714835422350012,14.432876586914062
2024-25,tft,2024-11-30,2024-12-14,55,3,66.0,61.2094841003418,8.867783493373706,4.790515899658203
2024-25,tft,2024-11-30,2024-12-21,55,4,120.0,77.85089874267578,21.61265864952751,42.14910125732422
2024-25,tft,2024-12-07,2024-12-07,55,1,27.0,21.70284080505371,2.8610150971619976,5.297159194946289
2024-25,tft,2024-12-07,2024-12-14,55,2,66.0,26.91942024230957,24.262848282274994,39.08057975769043
2024-25,tft,2024-12-07,2024-12-21,55,3,120.0,32.29536437988281,61.0322430573339,87.70463562011719
2024-25,tft,2024-12-07,2024-12-28,55,4,253.0,36.406715393066406,172.91700750952185,216.5932846069336
2024-25,tft,2024-12-14,2024-12-14,55,1,66.0,33.088623046875,21.76601783089016,32.911376953125
2024-25,tft,2024-12-14,2024-12-21,55,2,120.0,38.12368392944336,60.65448750039806,81.87631607055664
2024-25,tft,2024-12-14,2024-12-28,55,3,253.0,40.24518585205078,176.60567175616387,212.75481414794922
2024-25,tft,2024-12-14,2025-01-04,55,4,389.0,42.73838806152344,291.13274594721594,346.26161193847656
2024-25,tft,2024-12-21,2024-12-21,55,1,120.0,75.87992095947266,23.238763479149863,44.120079040527344
2024-25,tft,2024-12-21,2024-12-28,55,2,253.0,87.404296875,111.73390719123509,165.595703125
2024-25,tft,2024-12-21,2025-01-04,55,3,389.0,93.2733154296875,204.07437619997108,295.7266845703125
2024-25,tft,2024-12-21,2025-01-11,55,4,388.0,102.4444808959961,169.82206140766974,285.5555191040039
2024-25,tft,2024-12-28,2024-12-28,55,1,253.0,136.91439819335938,70.88273357888926,116.08560180664062
2024-25,tft,2024-12-28,2025-01-04,55,2,389.0,152.4300994873047,148.60856876207436,236.5699005126953
2024-25,tft,2024-12-28,2025-01-11,55,3,388.0,157.61997985839844,124.40190669350001,230.38002014160156
2024-25,tft,2024-12-28,2025-01-18,55,4,593.0,168.10015869140625,244.32319371264913,424.89984130859375
2024-25,tft,2025-01-04,2025-01-04,55,1,389.0,280.2144775390625,53.870846670399544,108.7855224609375
2024-25,tft,2025-01-04,2025-01-11,55,2,388.0,310.7374572753906,50.69280915965204,77.26254272460938
2024-25,tft,2025-01-04,2025-01-18,55,3,593.0,320.0496826171875,133.9532284512727,272.9503173828125
2024-25,tft,2025-01-04,2025-01-25,55,4,857.0,340.82568359375,260.7262583641384,516.17431640625
2024-25,tft,2025-01-11,2025-01-11,55,1,388.0,440.90655517578125,41.463071554432744,52.90655517578125
2024-25,tft,2025-01-11,2025-01-18,55,2,593.0,473.9760437011719,76.87945498922596,119.02395629882812
2024-25,tft,2025-01-11,2025-01-25,55,3,857.0,473.09771728515625,189.4102935409546,383.90228271484375
2024-25,tft,2025-01-11,2025-02-01,55,4,1068.0,486.1016540527344,287.1347209101138,581.8983459472656
2024-25,tft,2025-01-18,2025-01-18,55,1,593.0,374.90374755859375,125.79905946151071,218.09625244140625
2024-25,tft,2025-01-18,2025-01-25,55,2,857.0,353.26556396484375,319.1923103033978,503.73443603515625
2024-25,tft,2025-01-18,2025-02-01,55,3,1068.0,307.93951416015625,495.0689328036101,760.0604858398438
2024-25,tft,2025-01-18,2025-02-08,55,4,1153.0,259.95123291015625,552.5261670336516,893.0487670898438
2024-25,tft,2025-01-25,2025-01-25,55,1,857.0,629.7198486328125,113.25279458087425,227.2801513671875
2024-25,tft,2025-01-25,2025-02-01,55,2,1068.0,640.85546875,217.75763049581778,427.14453125
2024-25,tft,2025-01-25,2025-02-08,55,3,1153.0,606.2115478515625,274.48768966011374,546.7884521484375
2024-25,tft,2025-01-25,2025-02-15,55,4,1107.0,578.9453735351562,266.4177397703088,528.0546264648438
2024-25,tft,2025-02-01,2025-02-01,55,1,1068.0,898.2055053710938,96.50369731073795,169.79449462890625
2024-25,tft,2025-02-01,2025-02-08,55,2,1153.0,921.009033203125,145.74105277683424,231.990966796875
2024-25,tft,2025-02-01,2025-02-15,55,3,1107.0,880.2903442382812,175.53282169507898,226.70965576171875
2024-25,tft,2025-02-01,2025-02-22,55,4,892.0,844.9141235351562,205.2644490814209,47.08587646484375
2024-25,tft,2025-02-08,2025-02-08,55,1,1153.0,1095.455322265625,80.00450970193614,57.544677734375
2024-25,tft,2025-02-08,2025-02-15,55,2,1107.0,1096.904052734375,125.25720240053924,10.095947265625
2024-25,tft,2025-02-08,2025-02-22,55,3,892.0,1028.777099609375,181.54038275677226,136.777099609375
2024-25,tft,2025-02-08,2025-03-01,55,4,783.0,948.52294921875,231.00537698496942,165.52294921875
2024-25,tft,2025-02-15,2025-02-15,55,1,1107.0,1128.170166015625,74.9527908059825,21.170166015625
2024-25,tft,2025-02-15,2025-02-22,55,2,892.0,1084.81787109375,145.85621586011803,192.81787109375
2024-25,tft,2025-02-15,2025-03-01,55,3,783.0,970.0333251953125,170.2954077546493,187.0333251953125
2024-25,tft,2025-02-15,2025-03-08,55,4,501.0,834.301025390625,236.1604565031632,333.301025390625
2024-25,tft,2025-02-22,2025-02-22,55,1,892.0,1028.4774169921875,85.03187757409137,136.4774169921875
2024-25,tft,2025-02-22,2025-03-01,55,2,783.0,939.657958984375,118.24101335608444,156.657958984375
2024-25,tft,2025-02-22,2025-03-08,55,3,501.0,791.99951171875,170.2631730452828,290.99951171875
2024-25,tft,2025-02-22,2025-03-15,55,4,326.0,630.6357421875,195.91871554167375,304.6357421875
2024-25,tft,2025-03-01,2025-03-01,55,1,783.0,801.6341552734375,48.32585325821586,18.6341552734375
2024-25,tft,2025-03-01,2025-03-08,55,2,501.0,693.4415283203125,106.8760268567956,192.4415283203125
2024-25,tft,2025-03-01,2025-03-15,55,3,326.0,555.3646240234375,131.86149821405826,229.3646240234375
2024-25,tft,2025-03-01,2025-03-22,55,4,186.0,410.9644470214844,142.08817560610566,224.96444702148438
2024-25,tft,2025-03-08,2025-03-08,55,1,501.0,703.302978515625,103.82248107910155,202.302978515625
2024-25,tft,2025-03-08,2025-03-15,55,2,326.0,599.0609130859375,152.07032067340353,273.0609130859375
2024-25,tft,2025-03-08,2025-03-22,55,3,186.0,489.56573486328125,179.38392010232678,303.56573486328125
2024-25,tft,2025-03-08,2025-03-29,55,4,136.0,368.7164001464844,149.6930876358696,232.71640014648438
2024-25,tft,2025-03-15,2025-03-15,55,1,326.0,434.40118408203125,57.73644162385359,108.40118408203125
2024-25,tft,2025-03-15,2025-03-22,55,2,186.0,358.473388671875,103.35424463686735,172.473388671875
2024-25,tft,2025-03-15,2025-03-29,55,3,136.0,315.03460693359375,105.14111860192341,179.03460693359375
2024-25,tft,2025-03-15,2025-04-05,55,4,77.0,244.82720947265625,109.50209217900817,167.82720947265625
2024-25,tft,2025-03-22,2025-03-22,55,1,186.0,235.47854614257812,26.8726984571374,49.478546142578125
2024-25,tft,2025-03-22,2025-03-29,55,2,136.0,191.12838745117188,32.10214287799338,55.128387451171875
2024-25,tft,2025-03-22,2025-04-05,55,3,77.0,170.02011108398438,51.21542780337126,93.02011108398438
2024-25,tft,2025-03-22,2025-04-12,55,4,66.0,138.148681640625,38.78942258088485,72.148681640625
2024-25,tft,2025-03-29,2025-03-29,55,1,136.0,140.22653198242188,14.357076681385871,4.226531982421875
2024-25,tft,2025-03-29,2025-04-05,55,2,77.0,111.0867919921875,22.133522617505943,34.0867919921875
2024-25,tft,2025-03-29,2025-04-12,55,3,66.0,88.48849487304688,17.796355763310974,22.488494873046875
2024-25,tft,2025-03-29,2025-04-19,55,4,40.0,57.756317138671875,12.146749453337298,17.756317138671875
2024-25,tft,2025-04-05,2025-04-05,55,1,77.0,78.58120727539062,13.494684474779213,1.581207275390625
2024-25,tft,2025-04-05,2025-04-12,55,2,66.0,58.739776611328125,14.969790330969772,7.260223388671875
2024-25,tft,2025-04-05,2025-04-19,55,3,40.0,52.7974853515625,12.86496314007303,12.7974853515625
2024-25,tft,2025-04-05,2025-04-26,55,4,33.0,28.026611328125,8.318206773840863,4.973388671875
2024-25,tft,2025-04-12,2025-04-12,55,1,66.0,31.90399169921875,20.992931186841883,34.09600830078125
2024-25,tft,2025-04-12,2025-04-19,55,2,40.0,25.37921142578125,9.964862219769023,14.62078857421875
2024-25,tft,2025-04-12,2025-04-26,55,3,33.0,26.97259521484375,7.076962267004925,6.02740478515625
2024-25,tft,2025-04-12,2025-05-03,55,4,30.0,9.99090576171875,9.90835037894871,20.00909423828125
2024-25,tft,2025-04-19,2025-04-19,55,1,40.0,43.262451171875,6.387358292289402,3.262451171875
2024-25,tft,2025-04-19,2025-04-26,55,2,33.0,45.3223876953125,9.41603676173998,12.3223876953125
2024-25,tft,2025-04-19,2025-05-03,55,3,30.0,52.72064208984375,12.668786302649455,22.72064208984375
2024-25,tft,2025-04-19,2025-05-10,55,4,27.0,43.25201416015625,10.4717468527089,16.25201416015625
2024-25,tft,2025-04-26,2025-04-26,55,1,33.0,44.25762939453125,6.544275101371433,11.25762939453125
2024-25,tft,2025-04-26,2025-05-03,55,2,30.0,44.495880126953125,7.977882119883661,14.495880126953125
2024-25,tft,2025-04-26,2025-05-10,55,3,27.0,52.136260986328125,12.473609552798065,25.136260986328125
2024-25,tft,2025-04-26,2025-05-17,55,4,15.0,39.66461181640625,11.608405416737432,24.66461181640625
2024-25,tft,2025-05-03,2025-05-03,55,1,30.0,45.822998046875,7.35214469577955,15.822998046875
2024-25,tft,2025-05-03,2025-05-10,55,2,27.0,40.429443359375,7.396542650305706,13.429443359375
2024-25,tft,2025-05-03,2025-05-17,55,3,15.0,44.34674072265625,17.02137985892918,29.34674072265625
2024-25,tft,2025-05-03,2025-05-24,55,4,10.0,35.44866943359375,11.256987397567086,25.44866943359375
2024-25,tft,2025-05-10,2025-05-10,55,1,27.0,35.08843994140625,5.190804284137228,8.08843994140625
2024-25,tft,2025-05-10,2025-05-17,55,2,15.0,32.9462890625,8.498276234502379,17.9462890625
2024-25,tft,2025-05-10,2025-05-24,55,3,10.0,34.19158935546875,15.200811488939367,24.19158935546875
2024-25,tft,2025-05-10,2025-05-31,55,4,4.0,27.249176025390625,11.254402970023776,23.249176025390625
2024-25,tft,2025-05-17,2025-05-17,55,1,15.0,16.762359619140625,4.143259728473166,1.762359619140625
2024-25,tft,2025-05-17,2025-05-24,55,2,10.0,18.56646728515625,4.290486675760021,8.56646728515625
2024-25,tft,2025-05-17,2025-05-31,55,3,4.0,19.37493896484375,8.847257650624153,15.37493896484375
2024-25,tft,2025-05-17,2025-06-07,55,4,2.0,13.923736572265625,5.728930730405062,11.923736572265625
2024-25,tft,2025-05-24,2025-05-24,55,1,10.0,3.40704345703125,3.5112624193274455,6.59295654296875
2024-25,tft,2025-05-24,2025-05-31,55,2,4.0,3.26129150390625,1.3580453093155571,0.73870849609375
2024-25,tft,2025-05-24,2025-06-07,55,3,2.0,7.267608642578125,3.479024525518003,5.267608642578125
2024-25,tft,2025-05-24,2025-06-14,55,4,4.0,0.0,2.3348516182277517,4.0
2024-25,tft,2025-05-31,2025-05-31,55,1,4.0,0.103973388671875,1.9996560138204824,3.896026611328125
2024-25,tft,2025-05-31,2025-06-07,55,2,2.0,0.0,1.4175151924465013,2.0
2024-25,tft,2025-05-31,2025-06-14,55,3,4.0,1.222320556640625,2.148062691066576,2.777679443359375
2024-25,tft,2025-05-31,2025-06-21,55,4,6.0,0.0,3.5620634924847145,6.0
2024-25,tft,2024-10-05,2024-10-05,56,1,2.0,0.06222987174987793,1.1390768728048906,1.937770128250122
2024-25,tft,2024-10-05,2024-10-12,56,2,0.0,0.0,0.0960686006753341,0.0
2024-25,tft,2024-10-05,2024-10-19,56,3,0.0,0.0,0.09708611830421117,0.0
2024-25,tft,2024-10-05,2024-10-26,56,4,7.0,0.0,4.978639923593272,7.0
2024-25,tft,2024-10-12,2024-10-12,56,1,0.0,0.8110896944999695,0.4229410621394282,0.8110896944999695
2024-25,tft,2024-10-12,2024-10-19,56,2,0.0,0.6885291337966919,0.4334115083321281,0.6885291337966919
2024-25,tft,2024-10-12,2024-10-26,56,3,7.0,0.6555140614509583,3.8940597989766497,6.344485938549042
2024-25,tft,2024-10-12,2024-11-02,56,4,0.0,0.8865784406661987,0.6984522301217785,0.8865784406661987
2024-25,tft,2024-10-19,2024-10-19,56,1,0.0,0.4486500024795532,0.2541708362102509,0.4486500024795532
2024-25,tft,2024-10-19,2024-10-26,56,2,7.0,0.3157619833946228,5.242554203893826,6.684238016605377
2024-25,tft,2024-10-19,2024-11-02,56,3,0.0,0.19332367181777954,0.2557751377250837,0.19332367181777954
2024-25,tft,2024-10-19,2024-11-09,56,4,5.0,0.2978758215904236,2.730527961772421,4.702124178409576
2024-25,tft,2024-10-26,2024-10-26,56,1,7.0,0.2194734811782837,5.911530379834382,6.780526518821716
2024-25,tft,2024-10-26,2024-11-02,56,2,0.0,0.07794344425201416,0.1379145329413207,0.07794344425201416
2024-25,tft,2024-10-26,2024-11-09,56,3,5.0,0.07771241664886475,3.4036938424732375,4.922287583351135
2024-25,tft,2024-10-26,2024-11-16,56,4,4.0,0.09348559379577637,2.3531478101792542,3.9065144062042236
2024-25,tft,2024-11-02,2024-11-02,56,1,0.0,3.9441232681274414,2.1682218443310783,3.9441232681274414
2024-25,tft,2024-11-02,2024-11-09,56,2,5.0,6.038834095001221,1.3038211744764576,1.0388340950012207
2024-25,tft,2024-11-02,2024-11-16,56,3,4.0,8.94437026977539,3.0407607410265056,4.944370269775391
2024-25,tft,2024-11-02,2024-11-23,56,4,9.0,11.968125343322754,3.317305547258128,2.968125343322754
2024-25,tft,2024-11-09,2024-11-09,56,1,5.0,0.9093919396400452,2.1861328097530035,4.090608060359955
2024-25,tft,2024-11-09,2024-11-16,56,2,4.0,1.0825319290161133,1.4463558756268544,2.9174680709838867
2024-25,tft,2024-11-09,2024-11-23,56,3,9.0,1.1332874298095703,4.0879295914069465,7.86671257019043
2024-25,tft,2024-11-09,2024-11-30,56,4,7.0,1.7659213542938232,2.5203800005498143,5.234078645706177
2024-25,tft,2024-11-16,2024-11-16,56,1,4.0,3.1153881549835205,0.8700846438822538,0.8846118450164795
2024-25,tft,2024-11-16,2024-11-23,56,2,9.0,4.834491729736328,2.2766265892982482,4.165508270263672
2024-25,tft,2024-11-16,2024-11-30,56,3,7.0,6.671097278594971,1.8292579552919972,0.3289027214050293
2024-25,tft,2024-11-16,2024-12-07,56,4,5.0,9.236534118652344,3.4117134244545646,4.236534118652344
2024-25,tft,2024-11-23,2024-11-23,56,1,9.0,2.743943214416504,3.487630907970926,6.256056785583496
2024-25,tft,2024-11-23,2024-11-30,56,2,7.0,3.7220287322998047,1.8248120815857596,3.2779712677001953
2024-25,tft,2024-11-23,2024-12-07,56,3,5.0,4.408071517944336,1.4429673841725223,0.5919284820556641
2024-25,tft,2024-11-23,2024-12-14,56,4,33.0,5.945110321044922,16.114112646061443,27.054889678955078
2024-25,tft,2024-11-30,2024-11-30,56,1,7.0,6.346128940582275,1.1610318476220836,0.6538710594177246
2024-25,tft,2024-11-30,2024-12-07,56,2,5.0,10.34814167022705,3.08974074156388,5.348141670227051
2024-25,tft,2024-11-30,2024-12-14,56,3,33.0,15.031973838806152,9.297651907050092,17.968026161193848
2024-25,tft,2024-11-30,2024-12-21,56,4,18.0,20.35114288330078,4.615974015152973,2.3511428833007812
2024-25,tft,2024-12-07,2024-12-07,56,1,5.0,6.881840705871582,1.464166048091391,1.881840705871582
2024-25,tft,2024-12-07,2024-12-14,56,2,33.0,10.703413963317871,13.969525083251622,22.29658603668213
2024-25,tft,2024-12-07,2024-12-21,56,3,18.0,15.06624984741211,3.1020890030653585,2.9337501525878906
2024-25,tft,2024-12-07,2024-12-28,56,4,84.0,19.862897872924805,40.81007588842641,64.1371021270752
2024-25,tft,2024-12-14,2024-12-14,56,1,33.0,5.539264678955078,21.84395686875219,27.460735321044922
2024-25,tft,2024-12-14,2024-12-21,56,2,18.0,7.77230167388916,5.5660362278896836,10.22769832611084
2024-25,tft,2024-12-14,2024-12-28,56,3,84.0,9.80943489074707,59.84605679097383,74.19056510925293
2024-25,tft,2024-12-14,2025-01-04,56,4,116.0,12.329490661621094,81.2479485109578,103.6705093383789
2024-25,tft,2024-12-21,2024-12-21,56,1,18.0,45.913394927978516,17.32225077048592,27.913394927978516
2024-25,tft,2024-12-21,2024-12-28,56,2,84.0,66.84977722167969,10.870732144894811,17.150222778320312
2024-25,tft,2024-12-21,2025-01-04,56,3,116.0,94.8321533203125,16.64280423744865,21.1678466796875
2024-25,tft,2024-12-21,2025-01-11,56,4,62.0,118.516845703125,35.03936783624732,56.516845703125
2024-25,tft,2024-12-28,2024-12-28,56,1,84.0,29.597375869750977,42.80638332574264,54.40262413024902
2024-25,tft,2024-12-28,2025-01-04,56,2,116.0,33.95354461669922,62.31972845077515,82.04645538330078
2024-25,tft,2024-12-28,2025-01-11,56,3,62.0,34.27470397949219,14.078321780743808,27.725296020507812
2024-25,tft,2024-12-28,2025-01-18,56,4,84.0,34.68907928466797,24.127616644734925,49.31092071533203
2024-25,tft,2025-01-04,2025-01-04,56,1,116.0,96.47298431396484,11.336175939311152,19.527015686035156
2024-25,tft,2025-01-04,2025-01-11,56,2,62.0,115.67057800292969,30.9575533307117,53.67057800292969
2024-25,tft,2025-01-04,2025-01-18,56,3,84.0,127.51609802246094,31.36649149355681,43.51609802246094
2024-25,tft,2025-01-04,2025-01-25,56,4,89.0,146.1212158203125,42.27815244716147,57.1212158203125
2024-25,tft,2025-01-11,2025-01-11,56,1,62.0,143.215576171875,53.24762893759686,81.215576171875
2024-25,tft,2025-01-11,2025-01-18,56,2,84.0,159.09909057617188,43.59870160558949,75.09909057617188
2024-25,tft,2025-01-11,2025-01-25,56,3,89.0,162.0498504638672,46.39775787768156,73.04985046386719
2024-25,tft,2025-01-11,2025-02-01,56,4,102.0,173.1947021484375,52.02579426143481,71.1947021484375
2024-25,tft,2025-01-18,2025-01-18,56,1,84.0,60.77405548095703,12.568223935832147,23.22594451904297
2024-25,tft,2025-01-18,2025-01-25,56,2,89.0,52.86307907104492,19.227663196895435,36.13692092895508
2024-25,tft,2025-01-18,2025-02-01,56,3,102.0,40.67498016357422,33.44330214458963,61.32501983642578
2024-25,tft,2025-01-18,2025-02-08,56,4,106.0,27.635150909423828,43.20363455979721,78.36484909057617
2024-25,tft,2025-01-25,2025-01-25,56,1,89.0,84.05268859863281,7.207133942479671,4.9473114013671875
2024-25,tft,2025-01-25,2025-02-01,56,2,102.0,76.85618591308594,15.232742209641831,25.143814086914062
2024-25,tft,2025-01-25,2025-02-08,56,3,106.0,64.10470581054688,22.291383533477784,41.895294189453125
2024-25,tft,2025-01-25,2025-02-15,56,4,72.0,51.008155822753906,16.76154525259267,20.991844177246094
2024-25,tft,2025-02-01,2025-02-01,56,1,102.0,86.58023834228516,9.327064819335938,15.419761657714844
2024-25,tft,2025-02-01,2025-02-08,56,2,106.0,78.12774658203125,16.055733214668606,27.87225341796875
2024-25,tft,2025-02-01,2025-02-15,56,3,72.0,65.00176239013672,12.857587490081787,6.998237609863281
2024-25,tft,2025-02-01,2025-02-22,56,4,99.0,51.44624328613281,24.46727817701257,47.55375671386719
2024-25,tft,2025-02-08,2025-02-08,56,1,106.0,102.12618255615234,7.8837762318486755,3.8738174438476562
2024-25,tft,2025-02-08,2025-02-15,56,2,72.0,94.03134155273438,14.879791778066885,22.031341552734375
2024-25,tft,2025-02-08,2025-02-22,56,3,99.0,80.36540222167969,16.333245691216515,18.634597778320312
2024-25,tft,2025-02-08,2025-03-01,56,4,57.0,66.5425033569336,17.050327237999955,9.542503356933594
2024-25,tft,2025-02-15,2025-02-15,56,1,72.0,102.42544555664062,17.145606084077254,30.425445556640625
2024-25,tft,2025-02-15,2025-02-22,56,2,99.0,92.52415466308594,10.928561400537905,6.4758453369140625
2024-25,tft,2025-02-15,2025-03-01,56,3,57.0,77.65412139892578,14.98403967069543,20.65412139892578
2024-25,tft,2025-02-15,2025-03-08,56,4,53.0,62.92235565185547,14.501453757908033,9.922355651855469
2024-25,tft,2025-02-22,2025-02-22,56,1,99.0,68.86984252929688,17.657712774691376,30.130157470703125
2024-25,tft,2025-02-22,2025-03-01,56,2,57.0,57.774566650390625,6.499441068898077,0.774566650390625
2024-25,tft,2025-02-22,2025-03-08,56,3,53.0,46.9030647277832,7.571891802912173,6.096935272216797
2024-25,tft,2025-02-22,2025-03-15,56,4,44.0,34.8486442565918,7.99270011735999,9.151355743408203
2024-25,tft,2025-03-01,2025-03-01,56,1,57.0,90.95230102539062,18.683628812043565,33.952301025390625
2024-25,tft,2025-03-01,2025-03-08,56,2,53.0,77.38227844238281,14.463233337402345,24.382278442382812
2024-25,tft,2025-03-01,2025-03-15,56,3,44.0,64.41461944580078,13.744526705534561,20.41461944580078
2024-25,tft,2025-03-01,2025-03-22,56,4,30.0,50.17721176147461,14.549033563033396,20.17721176147461
2024-25,tft,2025-03-08,2025-03-08,56,1,53.0,49.19900131225586,3.7987427222210433,3.8009986877441406
2024-25,tft,2025-03-08,2025-03-15,56,2,44.0,38.35298538208008,4.963818271471107,5.647014617919922
