reference_date,location,value,post_mandatory
2024-01-27,PR,51.0,False
2024-02-03,PR,34.0,False
2024-02-10,PR,68.0,False
2024-02-17,PR,52.0,False
2024-02-24,PR,52.0,False
2024-03-02,PR,43.0,False
2024-03-09,PR,52.0,False
2024-03-16,PR,63.0,False
2024-03-23,PR,50.0,False
2024-03-30,PR,47.0,False
2024-04-06,PR,39.0,False
2024-04-13,PR,43.0,False
2024-04-20,PR,36.0,False
2024-04-27,PR,44.0,False
2024-05-04,PR,32.0,False
2024-05-11,PR,28.0,False
2024-05-18,PR,17.0,False
2024-05-25,PR,4.0,False
2024-06-01,PR,10.0,False
2024-06-08,PR,9.0,False
2024-06-15,PR,6.0,False
2024-06-22,PR,10.0,False
2024-06-29,PR,7.0,False
2024-07-06,PR,7.0,False
2024-07-13,PR,6.0,False
2024-07-20,PR,9.0,False
2024-07-27,PR,3.0,False
2024-08-03,PR,6.0,False
2024-08-10,PR,5.0,False
2024-08-17,PR,3.0,False
2024-08-24,PR,3.0,False
2024-08-31,PR,2.0,False
2024-09-07,PR,1.0,False
2024-09-14,PR,0.0,False
2024-09-21,PR,6.0,False
2024-09-28,PR,3.0,False
2024-10-05,PR,3.0,False
2024-10-12,PR,9.0,False
2024-10-19,PR,6.0,False
2024-10-26,PR,14.0,False
2024-11-02,PR,15.0,True
2024-11-09,PR,137.0,True
2024-11-16,PR,228.0,True
2024-11-23,PR,160.0,True
2024-11-30,PR,368.0,True
2024-12-07,PR,457.0,True
2024-12-14,PR,470.0,True
2024-12-21,PR,553.0,True
2024-12-28,PR,707.0,True
2025-01-04,PR,1010.0,True
2025-01-11,PR,1249.0,True
2025-01-18,PR,643.0,True
2025-01-25,PR,505.0,True
2025-02-01,PR,348.0,True
2025-02-08,PR,251.0,True
2025-02-15,PR,355.0,True
2025-02-22,PR,240.0,True
2025-03-01,PR,315.0,True
2025-03-08,PR,283.0,True
2025-03-15,PR,346.0,True
2025-03-22,PR,243.0,True
2025-03-29,PR,212.0,True
2025-04-05,PR,194.0,True
2025-04-12,PR,274.0,True
2025-04-19,PR,187.0,True
2025-04-26,PR,187.0,True
2025-05-03,PR,138.0,True
2025-05-10,PR,210.0,True
2025-05-17,PR,202.0,True
2025-05-24,PR,174.0,True
2025-05-31,PR,255.0,True
2025-06-07,PR,185.0,True
2025-06-14,PR,190.0,True
2025-06-21,PR,209.0,True
2025-06-28,PR,114.0,True
2025-07-05,PR,126.0,True
2025-07-12,PR,104.0,True
2025-07-19,PR,99.0,True
2025-07-26,PR,110.0,True
2025-08-02,PR,101.0,True
2025-08-09,PR,99.0,True
2025-08-16,PR,44.0,True
2025-08-23,PR,86.0,True
2025-08-30,PR,83.0,True
2025-09-06,PR,139.0,True
2025-09-13,PR,122.0,True
2025-09-20,PR,77.0,True
2025-09-27,PR,52.0,True
2025-10-04,PR,65.0,True
2025-10-11,PR,53.0,True
2025-10-18,PR,91.0,True
2025-10-25,PR,50.0,True
2025-11-01,PR,61.0,True
2025-11-08,PR,92.0,True
2025-11-15,PR,121.0,True
2025-11-22,PR,154.0,True
2025-11-29,PR,173.0,True
2025-12-06,PR,256.0,True
2025-12-13,PR,212.0,True
2025-12-20,PR,244.0,True
2025-12-27,PR,359.0,True
2026-01-03,PR,383.0,True
2026-01-10,PR,309.0,True
2026-01-17,PR,297.0,True
2026-01-24,PR,212.0,True
2026-01-31,PR,189.0,True
2026-02-07,PR,150.0,True
2026-02-14,PR,137.0,True
2026-02-21,PR,177.0,True
2026-02-28,PR,109.0,True
2026-03-07,PR,89.0,True
2026-03-14,PR,123.0,True
2026-03-21,PR,151.0,True
2026-03-28,PR,55.0,True
2026-04-04,PR,111.0,True
2026-04-11,PR,65.0,True
2026-04-18,PR,85.0,True
2026-04-25,PR,74.0,True
2026-05-02,PR,104.0,True
2026-05-09,PR,64.0,True
2026-05-16,PR,72.0,True
2026-05-23,PR,78.0,True
2020-10-24,RI,2.0,False
2020-10-31,RI,3.0,False
2020-11-07,RI,2.0,False
2020-11-14,RI,0.0,False
2020-11-21,RI,0.0,False
2020-11-28,RI,0.0,False
2020-12-05,RI,0.0,False
2020-12-12,RI,0.0,False
2020-12-19,RI,0.0,False
2020-12-26,RI,0.0,False
2021-01-02,RI,0.0,False
2021-01-09,RI,0.0,False
2021-01-16,RI,0.0,False
2021-01-23,RI,0.0,False
2021-01-30,RI,0.0,False
2021-02-06,RI,0.0,False
2021-02-13,RI,0.0,False
2021-02-20,RI,0.0,False
2021-02-27,RI,0.0,False
2021-03-06,RI,0.0,False
2021-03-13,RI,0.0,False
2021-03-20,RI,0.0,False
2021-03-27,RI,0.0,False
2021-04-03,RI,0.0,False
2021-04-10,RI,0.0,False
2021-04-17,RI,0.0,False
2021-04-24,RI,0.0,False
2021-05-01,RI,0.0,False
2021-05-08,RI,0.0,False
2021-05-15,RI,0.0,False
2021-05-22,RI,0.0,False
2021-05-29,RI,0.0,False
2021-06-05,RI,0.0,False
2021-06-12,RI,0.0,False
2021-06-19,RI,0.0,False
2021-06-26,RI,0.0,False
2021-07-03,RI,0.0,False
2021-07-10,RI,0.0,False
2021-07-17,RI,0.0,False
2021-07-24,RI,0.0,False
2021-07-31,RI,0.0,False
2021-08-07,RI,0.0,False
2021-08-14,RI,0.0,False
2021-08-21,RI,0.0,False
2021-08-28,RI,0.0,False
2021-09-04,RI,0.0,False
2021-09-11,RI,0.0,False
2021-09-18,RI,0.0,False
2021-09-25,RI,0.0,False
2021-10-02,RI,0.0,False
2021-10-09,RI,0.0,False
2021-10-16,RI,1.0,False
2021-10-23,RI,0.0,False
2021-10-30,RI,1.0,False
2021-11-06,RI,1.0,False
2021-11-13,RI,0.0,False
2021-11-20,RI,0.0,False
2021-11-27,RI,0.0,False
2021-12-04,RI,3.0,False
2021-12-11,RI,1.0,False
2021-12-18,RI,3.0,False
2021-12-25,RI,4.0,False
2022-01-01,RI,3.0,False
2022-01-08,RI,2.0,False
2022-01-15,RI,1.0,False
2022-01-22,RI,1.0,False
2022-01-29,RI,2.0,False
2022-02-05,RI,0.0,False
2022-02-12,RI,0.0,False
2022-02-19,RI,1.0,False
2022-02-26,RI,0.0,False
2022-03-05,RI,2.0,False
2022-03-12,RI,0.0,False
2022-03-19,RI,1.0,False
2022-03-26,RI,1.0,False
2022-04-02,RI,3.0,False
2022-04-09,RI,5.0,False
2022-04-16,RI,9.0,False
2022-04-23,RI,10.0,False
2022-04-30,RI,5.0,False
2022-05-07,RI,6.0,False
2022-05-14,RI,8.0,False
2022-05-21,RI,6.0,False
2022-05-28,RI,7.0,False
2022-06-04,RI,6.0,False
2022-06-11,RI,1.0,False
2022-06-18,RI,2.0,False
2022-06-25,RI,1.0,False
2022-07-02,RI,0.0,False
2022-07-09,RI,9.0,False
2022-07-16,RI,1.0,False
2022-07-23,RI,0.0,False
2022-07-30,RI,0.0,False
2022-08-06,RI,0.0,False
2022-08-13,RI,0.0,False
2022-08-20,RI,0.0,False
2022-08-27,RI,0.0,False
2022-09-03,RI,0.0,False
2022-09-10,RI,0.0,False
2022-09-17,RI,0.0,False
2022-09-24,RI,0.0,False
2022-10-01,RI,1.0,False
2022-10-08,RI,1.0,False
2022-10-15,RI,0.0,False
2022-10-22,RI,2.0,False
2022-10-29,RI,0.0,False
2022-11-05,RI,3.0,False
2022-11-12,RI,6.0,False
2022-11-19,RI,3.0,False
2022-11-26,RI,14.0,False
2022-12-03,RI,22.0,False
2022-12-10,RI,54.0,False
2022-12-17,RI,41.0,False
2022-12-24,RI,57.0,False
2022-12-31,RI,49.0,False
2023-01-07,RI,36.0,False
2023-01-14,RI,9.0,False
2023-01-21,RI,16.0,False
2023-01-28,RI,10.0,False
2023-02-04,RI,4.0,False
2023-02-11,RI,1.0,False
2023-02-18,RI,2.0,False
2023-02-25,RI,2.0,False
2023-03-04,RI,1.0,False
2023-03-11,RI,0.0,False
2023-03-18,RI,1.0,False
2023-03-25,RI,2.0,False
2023-04-01,RI,0.0,False
2023-04-08,RI,0.0,False
2023-04-15,RI,1.0,False
2023-04-22,RI,1.0,False
2023-04-29,RI,1.0,False
2023-05-06,RI,0.0,False
2023-05-13,RI,4.0,False
2023-05-20,RI,0.0,False
2023-05-27,RI,3.0,False
2023-06-03,RI,1.0,False
2023-06-10,RI,1.0,False
2023-06-17,RI,2.0,False
2023-06-24,RI,0.0,False
2023-07-01,RI,1.0,False
2023-07-08,RI,2.0,False
2023-07-15,RI,0.0,False
2023-07-22,RI,0.0,False
2023-07-29,RI,0.0,False
2023-08-05,RI,0.0,False
2023-08-12,RI,0.0,False
2023-08-19,RI,0.0,False
2023-08-26,RI,0.0,False
2023-09-02,RI,0.0,False
2023-09-09,RI,0.0,False
2023-09-16,RI,2.0,False
2023-09-23,RI,1.0,False
2023-09-30,RI,0.0,False
2023-10-07,RI,1.0,False
2023-10-14,RI,1.0,False
2023-10-21,RI,0.0,False
2023-10-28,RI,1.0,False
2023-11-04,RI,0.0,False
2023-11-11,RI,2.0,False
2023-11-18,RI,0.0,False
2023-11-25,RI,3.0,False
2023-12-02,RI,6.0,False
2023-12-09,RI,6.0,False
2023-12-16,RI,24.0,False
2023-12-23,RI,16.0,False
2023-12-30,RI,46.0,False
2024-01-06,RI,48.0,False
2024-01-13,RI,34.0,False
2024-01-20,RI,34.0,False
2024-01-27,RI,24.0,False
2024-02-03,RI,17.0,False
2024-02-10,RI,21.0,False
2024-02-17,RI,29.0,False
2024-02-24,RI,34.0,False
2024-03-02,RI,27.0,False
2024-03-09,RI,23.0,False
2024-03-16,RI,21.0,False
2024-03-23,RI,13.0,False
2024-03-30,RI,14.0,False
2024-04-06,RI,16.0,False
2024-04-13,RI,14.0,False
2024-04-20,RI,11.0,False
2024-04-27,RI,7.0,False
2024-05-04,RI,3.0,False
2024-05-11,RI,4.0,False
2024-05-18,RI,1.0,False
2024-05-25,RI,1.0,False
2024-06-01,RI,1.0,False
2024-06-08,RI,0.0,False
2024-06-15,RI,0.0,False
2024-06-22,RI,0.0,False
2024-06-29,RI,0.0,False
2024-07-06,RI,1.0,False
2024-07-13,RI,0.0,False
2024-07-20,RI,0.0,False
2024-07-27,RI,0.0,False
2024-08-03,RI,0.0,False
2024-08-10,RI,0.0,False
2024-08-17,RI,0.0,False
2024-08-24,RI,0.0,False
2024-08-31,RI,0.0,False
2024-09-07,RI,0.0,False
2024-09-14,RI,0.0,False
2024-09-21,RI,0.0,False
2024-09-28,RI,0.0,False
2024-10-05,RI,0.0,False
2024-10-12,RI,0.0,False
2024-10-19,RI,0.0,False
2024-10-26,RI,0.0,False
2024-11-02,RI,2.0,True
2024-11-09,RI,3.0,True
2024-11-16,RI,0.0,True
2024-11-23,RI,2.0,True
2024-11-30,RI,6.0,True
2024-12-07,RI,10.0,True
2024-12-14,RI,28.0,True
2024-12-21,RI,29.0,True
2024-12-28,RI,65.0,True
2025-01-04,RI,93.0,True
2025-01-11,RI,69.0,True
2025-01-18,RI,107.0,True
2025-01-25,RI,114.0,True
2025-02-01,RI,173.0,True
2025-02-08,RI,202.0,True
2025-02-15,RI,180.0,True
2025-02-22,RI,160.0,True
2025-03-01,RI,107.0,True
2025-03-08,RI,79.0,True
2025-03-15,RI,68.0,True
2025-03-22,RI,43.0,True
2025-03-29,RI,26.0,True
2025-04-05,RI,25.0,True
2025-04-12,RI,22.0,True
2025-04-19,RI,17.0,True
2025-04-26,RI,4.0,True
2025-05-03,RI,8.0,True
2025-05-10,RI,3.0,True
2025-05-17,RI,2.0,True
2025-05-24,RI,2.0,True
2025-05-31,RI,2.0,True
2025-06-07,RI,3.0,True
2025-06-14,RI,0.0,True
2025-06-21,RI,0.0,True
2025-06-28,RI,0.0,True
2025-07-05,RI,0.0,True
2025-07-12,RI,1.0,True
2025-07-19,RI,0.0,True
2025-07-26,RI,0.0,True
2025-08-02,RI,1.0,True
2025-08-09,RI,2.0,True
2025-08-16,RI,1.0,True
2025-08-23,RI,1.0,True
2025-08-30,RI,0.0,True
2025-09-06,RI,0.0,True
2025-09-13,RI,0.0,True
2025-09-20,RI,3.0,True
2025-09-27,RI,4.0,True
2025-10-04,RI,3.0,True
2025-10-11,RI,7.0,True
2025-10-18,RI,6.0,True
2025-10-25,RI,3.0,True
2025-11-01,RI,10.0,True
2025-11-08,RI,9.0,True
2025-11-15,RI,10.0,True
2025-11-22,RI,11.0,True
2025-11-29,RI,19.0,True
2025-12-06,RI,38.0,True
2025-12-13,RI,84.0,True
2025-12-20,RI,141.0,True
2025-12-27,RI,197.0,True
2026-01-03,RI,285.0,True
2026-01-10,RI,159.0,True
2026-01-17,RI,83.0,True
2026-01-24,RI,61.0,True
2026-01-31,RI,30.0,True
2026-02-07,RI,24.0,True
2026-02-14,RI,14.0,True
2026-02-21,RI,21.0,True
2026-02-28,RI,23.0,True
2026-03-07,RI,17.0,True
2026-03-14,RI,14.0,True
2026-03-21,RI,11.0,True
2026-03-28,RI,11.0,True
2026-04-04,RI,16.0,True
2026-04-11,RI,18.0,True
2026-04-18,RI,11.0,True
2026-04-25,RI,4.0,True
2026-05-02,RI,4.0,True
2026-05-09,RI,6.0,True
2026-05-16,RI,10.0,True
2026-05-23,RI,4.0,True
2020-08-08,SC,0.0,False
2020-08-15,SC,0.0,False
2020-08-22,SC,0.0,False
2020-08-29,SC,0.0,False
2020-09-05,SC,0.0,False
2020-09-12,SC,0.0,False
2020-09-19,SC,0.0,False
2020-09-26,SC,0.0,False
2020-10-03,SC,0.0,False
2020-10-10,SC,0.0,False
2020-10-17,SC,0.0,False
2020-10-24,SC,1.0,False
2020-10-31,SC,3.0,False
2020-11-07,SC,3.0,False
2020-11-14,SC,2.0,False
2020-11-21,SC,7.0,False
2020-11-28,SC,6.0,False
2020-12-05,SC,8.0,False
2020-12-12,SC,4.0,False
2020-12-19,SC,7.0,False
2020-12-26,SC,10.0,False
2021-01-02,SC,13.0,False
2021-01-09,SC,5.0,False
2021-01-16,SC,5.0,False
2021-01-23,SC,6.0,False
2021-01-30,SC,9.0,False
2021-02-06,SC,4.0,False
2021-02-13,SC,5.0,False
2021-02-20,SC,7.0,False
2021-02-27,SC,9.0,False
2021-03-06,SC,6.0,False
2021-03-13,SC,7.0,False
2021-03-20,SC,3.0,False
2021-03-27,SC,6.0,False
2021-04-03,SC,2.0,False
2021-04-10,SC,1.0,False
2021-04-17,SC,9.0,False
2021-04-24,SC,7.0,False
2021-05-01,SC,4.0,False
2021-05-08,SC,2.0,False
2021-05-15,SC,3.0,False
2021-05-22,SC,8.0,False
2021-05-29,SC,0.0,False
2021-06-05,SC,2.0,False
2021-06-12,SC,0.0,False
2021-06-19,SC,0.0,False
2021-06-26,SC,0.0,False
2021-07-03,SC,0.0,False
2021-07-10,SC,0.0,False
2021-07-17,SC,0.0,False
2021-07-24,SC,0.0,False
2021-07-31,SC,2.0,False
2021-08-07,SC,1.0,False
2021-08-14,SC,5.0,False
2021-08-21,SC,4.0,False
2021-08-28,SC,1.0,False
2021-09-04,SC,0.0,False
2021-09-11,SC,0.0,False
2021-09-18,SC,2.0,False
2021-09-25,SC,0.0,False
2021-10-02,SC,0.0,False
2021-10-09,SC,2.0,False
2021-10-16,SC,3.0,False
2021-10-23,SC,2.0,False
2021-10-30,SC,5.0,False
2021-11-06,SC,10.0,False
2021-11-13,SC,9.0,False
2021-11-20,SC,4.0,False
2021-11-27,SC,2.0,False
2021-12-04,SC,10.0,False
2021-12-11,SC,10.0,False
2021-12-18,SC,12.0,False
2021-12-25,SC,25.0,False
2022-01-01,SC,43.0,False
2022-01-08,SC,16.0,False
2022-01-15,SC,9.0,False
2022-01-22,SC,4.0,False
2022-01-29,SC,5.0,False
2022-02-05,SC,9.0,False
2022-02-12,SC,11.0,False
2022-02-19,SC,17.0,False
2022-02-26,SC,13.0,False
2022-03-05,SC,16.0,False
2022-03-12,SC,14.0,False
2022-03-19,SC,14.0,False
2022-03-26,SC,7.0,False
2022-04-02,SC,15.0,False
2022-04-09,SC,18.0,False
2022-04-16,SC,31.0,False
2022-04-23,SC,32.0,False
2022-04-30,SC,29.0,False
2022-05-07,SC,20.0,False
2022-05-14,SC,27.0,False
2022-05-21,SC,37.0,False
2022-05-28,SC,30.0,False
2022-06-04,SC,27.0,False
2022-06-11,SC,25.0,False
2022-06-18,SC,17.0,False
2022-06-25,SC,29.0,False
2022-07-02,SC,11.0,False
2022-07-09,SC,8.0,False
2022-07-16,SC,4.0,False
2022-07-23,SC,26.0,False
2022-07-30,SC,15.0,False
2022-08-06,SC,6.0,False
2022-08-13,SC,6.0,False
2022-08-20,SC,3.0,False
2022-08-27,SC,3.0,False
2022-09-03,SC,9.0,False
2022-09-10,SC,7.0,False
2022-09-17,SC,9.0,False
2022-09-24,SC,17.0,False
2022-10-01,SC,18.0,False
2022-10-08,SC,33.0,False
2022-10-15,SC,42.0,False
2022-10-22,SC,70.0,False
2022-10-29,SC,156.0,False
2022-11-05,SC,248.0,False
2022-11-12,SC,256.0,False
2022-11-19,SC,228.0,False
2022-11-26,SC,215.0,False
2022-12-03,SC,245.0,False
2022-12-10,SC,160.0,False
2022-12-17,SC,149.0,False
2022-12-24,SC,118.0,False
2022-12-31,SC,157.0,False
2023-01-07,SC,161.0,False
2023-01-14,SC,79.0,False
2023-01-21,SC,58.0,False
2023-01-28,SC,41.0,False
2023-02-04,SC,40.0,False
2023-02-11,SC,46.0,False
2023-02-18,SC,43.0,False
2023-02-25,SC,41.0,False
2023-03-04,SC,29.0,False
2023-03-11,SC,31.0,False
2023-03-18,SC,21.0,False
2023-03-25,SC,24.0,False
2023-04-01,SC,20.0,False
2023-04-08,SC,24.0,False
2023-04-15,SC,22.0,False
2023-04-22,SC,21.0,False
2023-04-29,SC,27.0,False
2023-05-06,SC,17.0,False
2023-05-13,SC,23.0,False
2023-05-20,SC,21.0,False
2023-05-27,SC,17.0,False
2023-06-03,SC,26.0,False
2023-06-10,SC,21.0,False
2023-06-17,SC,23.0,False
2023-06-24,SC,23.0,False
2023-07-01,SC,20.0,False
2023-07-08,SC,14.0,False
2023-07-15,SC,18.0,False
2023-07-22,SC,16.0,False
2023-07-29,SC,20.0,False
2023-08-05,SC,18.0,False
2023-08-12,SC,8.0,False
2023-08-19,SC,15.0,False
2023-08-26,SC,20.0,False
2023-09-02,SC,9.0,False
2023-09-09,SC,22.0,False
2023-09-16,SC,25.0,False
2023-09-23,SC,26.0,False
2023-09-30,SC,28.0,False
2023-10-07,SC,22.0,False
2023-10-14,SC,26.0,False
2023-10-21,SC,32.0,False
2023-10-28,SC,21.0,False
2023-11-04,SC,45.0,False
2023-11-11,SC,52.0,False
2023-11-18,SC,64.0,False
2023-11-25,SC,81.0,False
2023-12-02,SC,133.0,False
2023-12-09,SC,177.0,False
2023-12-16,SC,264.0,False
2023-12-23,SC,421.0,False
2023-12-30,SC,649.0,False
2024-01-06,SC,473.0,False
2024-01-13,SC,268.0,False
2024-01-20,SC,197.0,False
2024-01-27,SC,213.0,False
2024-02-03,SC,175.0,False
2024-02-10,SC,132.0,False
2024-02-17,SC,130.0,False
2024-02-24,SC,111.0,False
2024-03-02,SC,107.0,False
2024-03-09,SC,97.0,False
2024-03-16,SC,74.0,False
2024-03-23,SC,66.0,False
2024-03-30,SC,63.0,False
2024-04-06,SC,44.0,False
2024-04-13,SC,64.0,False
2024-04-20,SC,37.0,False
2024-04-27,SC,30.0,False
2024-05-04,SC,31.0,False
2024-05-11,SC,21.0,False
2024-05-18,SC,22.0,False
2024-05-25,SC,18.0,False
2024-06-01,SC,19.0,False
2024-06-08,SC,28.0,False
2024-06-15,SC,29.0,False
2024-06-22,SC,20.0,False
2024-06-29,SC,17.0,False
2024-07-06,SC,19.0,False
2024-07-13,SC,20.0,False
2024-07-20,SC,15.0,False
2024-07-27,SC,16.0,False
2024-08-03,SC,22.0,False
2024-08-10,SC,15.0,False
2024-08-17,SC,16.0,False
2024-08-24,SC,24.0,False
2024-08-31,SC,3.0,False
2024-09-07,SC,2.0,False
2024-09-14,SC,2.0,False
2024-09-21,SC,1.0,False
2024-09-28,SC,2.0,False
2024-10-05,SC,1.0,False
2024-10-12,SC,0.0,False
2024-10-19,SC,8.0,False
2024-10-26,SC,8.0,False
2024-11-02,SC,11.0,True
2024-11-09,SC,21.0,True
2024-11-16,SC,13.0,True
2024-11-23,SC,13.0,True
2024-11-30,SC,18.0,True
2024-12-07,SC,40.0,True
2024-12-14,SC,80.0,True
2024-12-21,SC,160.0,True
2024-12-28,SC,327.0,True
2025-01-04,SC,520.0,True
2025-01-11,SC,443.0,True
2025-01-18,SC,642.0,True
2025-01-25,SC,833.0,True
2025-02-01,SC,1287.0,True
2025-02-08,SC,1241.0,True
2025-02-15,SC,690.0,True
2025-02-22,SC,479.0,True
2025-03-01,SC,446.0,True
2025-03-08,SC,408.0,True
2025-03-15,SC,269.0,True
2025-03-22,SC,188.0,True
2025-03-29,SC,137.0,True
2025-04-05,SC,80.0,True
2025-04-12,SC,43.0,True
2025-04-19,SC,34.0,True
2025-04-26,SC,33.0,True
2025-05-03,SC,16.0,True
2025-05-10,SC,13.0,True
2025-05-17,SC,15.0,True
2025-05-24,SC,17.0,True
2025-05-31,SC,18.0,True
2025-06-07,SC,9.0,True
2025-06-14,SC,8.0,True
2025-06-21,SC,10.0,True
2025-06-28,SC,16.0,True
2025-07-05,SC,11.0,True
2025-07-12,SC,4.0,True
2025-07-19,SC,3.0,True
2025-07-26,SC,5.0,True
2025-08-02,SC,6.0,True
2025-08-09,SC,5.0,True
2025-08-16,SC,2.0,True
2025-08-23,SC,8.0,True
2025-08-30,SC,11.0,True
2025-09-06,SC,7.0,True
2025-09-13,SC,15.0,True
2025-09-20,SC,5.0,True
2025-09-27,SC,19.0,True
2025-10-04,SC,17.0,True
2025-10-11,SC,19.0,True
2025-10-18,SC,6.0,True
2025-10-25,SC,6.0,True
2025-11-01,SC,12.0,True
2025-11-08,SC,16.0,True
2025-11-15,SC,20.0,True
2025-11-22,SC,41.0,True
2025-11-29,SC,53.0,True
2025-12-06,SC,86.0,True
2025-12-13,SC,123.0,True
2025-12-20,SC,391.0,True
2025-12-27,SC,856.0,True
2026-01-03,SC,891.0,True
2026-01-10,SC,559.0,True
2026-01-17,SC,300.0,True
2026-01-24,SC,241.0,True
2026-01-31,SC,260.0,True
2026-02-07,SC,255.0,True
2026-02-14,SC,234.0,True
2026-02-21,SC,258.0,True
2026-02-28,SC,184.0,True
2026-03-07,SC,96.0,True
2026-03-14,SC,72.0,True
2026-03-21,SC,53.0,True
2026-03-28,SC,15.0,True
2026-04-04,SC,13.0,True
2026-04-11,SC,11.0,True
2026-04-18,SC,4.0,True
2026-04-25,SC,13.0,True
2026-05-02,SC,15.0,True
2026-05-09,SC,7.0,True
2026-05-16,SC,8.0,True
2026-05-23,SC,11.0,True
2020-10-03,SD,0.0,False
2020-10-10,SD,0.0,False
2020-10-17,SD,0.0,False
2020-10-24,SD,2.0,False
2020-10-31,SD,0.0,False
2020-11-07,SD,1.0,False
2020-11-14,SD,2.0,False
2020-11-21,SD,1.0,False
2020-11-28,SD,0.0,False
2020-12-05,SD,1.0,False
2020-12-12,SD,2.0,False
2020-12-19,SD,2.0,False
2020-12-26,SD,1.0,False
2021-01-02,SD,0.0,False
2021-01-09,SD,1.0,False
2021-01-16,SD,0.0,False
2021-01-23,SD,0.0,False
2021-01-30,SD,0.0,False
2021-02-06,SD,0.0,False
2021-02-13,SD,2.0,False
2021-02-20,SD,1.0,False
2021-02-27,SD,1.0,False
2021-03-06,SD,0.0,False
2021-03-13,SD,0.0,False
2021-03-20,SD,0.0,False
2021-03-27,SD,0.0,False
2021-04-03,SD,0.0,False
2021-04-10,SD,0.0,False
2021-04-17,SD,1.0,False
2021-04-24,SD,5.0,False
2021-05-01,SD,4.0,False
2021-05-08,SD,3.0,False
2021-05-15,SD,1.0,False
2021-05-22,SD,0.0,False
2021-05-29,SD,2.0,False
2021-06-05,SD,0.0,False
2021-06-12,SD,8.0,False
2021-06-19,SD,4.0,False
2021-06-26,SD,3.0,False
2021-07-03,SD,2.0,False
2021-07-10,SD,4.0,False
2021-07-17,SD,2.0,False
2021-07-24,SD,1.0,False
2021-07-31,SD,1.0,False
2021-08-07,SD,0.0,False
2021-08-14,SD,1.0,False
2021-08-21,SD,6.0,False
2021-08-28,SD,0.0,False
2021-09-04,SD,1.0,False
2021-09-11,SD,0.0,False
2021-09-18,SD,0.0,False
2021-09-25,SD,0.0,False
2021-10-02,SD,1.0,False
2021-10-09,SD,1.0,False
2021-10-16,SD,0.0,False
2021-10-23,SD,2.0,False
2021-10-30,SD,0.0,False
2021-11-06,SD,0.0,False
2021-11-13,SD,0.0,False
2021-11-20,SD,2.0,False
2021-11-27,SD,2.0,False
2021-12-04,SD,5.0,False
2021-12-11,SD,6.0,False
2021-12-18,SD,4.0,False
2021-12-25,SD,20.0,False
2022-01-01,SD,31.0,False
2022-01-08,SD,22.0,False
2022-01-15,SD,26.0,False
2022-01-22,SD,17.0,False
2022-01-29,SD,8.0,False
2022-02-05,SD,9.0,False
2022-02-12,SD,18.0,False
2022-02-19,SD,13.0,False
2022-02-26,SD,12.0,False
2022-03-05,SD,30.0,False
2022-03-12,SD,13.0,False
2022-03-19,SD,12.0,False
2022-03-26,SD,5.0,False
2022-04-02,SD,5.0,False
2022-04-09,SD,11.0,False
2022-04-16,SD,4.0,False
2022-04-23,SD,3.0,False
2022-04-30,SD,8.0,False
2022-05-07,SD,3.0,False
2022-05-14,SD,19.0,False
2022-05-21,SD,5.0,False
2022-05-28,SD,3.0,False
2022-06-04,SD,1.0,False
2022-06-11,SD,1.0,False
2022-06-18,SD,1.0,False
2022-06-25,SD,2.0,False
2022-07-02,SD,1.0,False
2022-07-09,SD,0.0,False
2022-07-16,SD,0.0,False
2022-07-23,SD,6.0,False
2022-07-30,SD,8.0,False
2022-08-06,SD,5.0,False
2022-08-13,SD,7.0,False
2022-08-20,SD,7.0,False
2022-08-27,SD,7.0,False
2022-09-03,SD,7.0,False
2022-09-10,SD,7.0,False
2022-09-17,SD,7.0,False
2022-09-24,SD,7.0,False
2022-10-01,SD,10.0,False
2022-10-08,SD,10.0,False
2022-10-15,SD,12.0,False
2022-10-22,SD,13.0,False
2022-10-29,SD,9.0,False
2022-11-05,SD,9.0,False
2022-11-12,SD,13.0,False
2022-11-19,SD,24.0,False
2022-11-26,SD,58.0,False
2022-12-03,SD,73.0,False
2022-12-10,SD,84.0,False
2022-12-17,SD,97.0,False
2022-12-24,SD,84.0,False
2022-12-31,SD,59.0,False
2023-01-07,SD,69.0,False
2023-01-14,SD,15.0,False
2023-01-21,SD,12.0,False
2023-01-28,SD,15.0,False
2023-02-04,SD,15.0,False
2023-02-11,SD,9.0,False
2023-02-18,SD,16.0,False
2023-02-25,SD,4.0,False
2023-03-04,SD,7.0,False
2023-03-11,SD,15.0,False
2023-03-18,SD,16.0,False
2023-03-25,SD,20.0,False
2023-04-01,SD,13.0,False
2023-04-08,SD,13.0,False
2023-04-15,SD,5.0,False
2023-04-22,SD,4.0,False
2023-04-29,SD,4.0,False
2023-05-06,SD,7.0,False
2023-05-13,SD,7.0,False
2023-05-20,SD,3.0,False
2023-05-27,SD,3.0,False
2023-06-03,SD,4.0,False
2023-06-10,SD,2.0,False
2023-06-17,SD,2.0,False
2023-06-24,SD,0.0,False
2023-07-01,SD,2.0,False
2023-07-08,SD,3.0,False
2023-07-15,SD,0.0,False
2023-07-22,SD,0.0,False
2023-07-29,SD,0.0,False
2023-08-05,SD,2.0,False
2023-08-12,SD,1.0,False
2023-08-19,SD,3.0,False
2023-08-26,SD,1.0,False
2023-09-02,SD,1.0,False
2023-09-09,SD,3.0,False
2023-09-16,SD,0.0,False
2023-09-23,SD,0.0,False
